0,X,Y,XY,X2,Y2,x,y,xy,x2,y2
1,89.338,-92.955,-8304.413789999999,7981.278243999999,8640.632024999999,-2.2725,-16.160999999999998,36.725872499999994,5.16425625,261.1779209999999
1,71.50399999999999,-125.5,-8973.751999999999,5112.822015999998,15750.25,3.7106,16.32,60.556992,13.76855236,266.3424
1,71.502,-125.81,-8995.66662,5112.536004,15828.1561,-3.3624,5.8107,-19.53789768,11.30573376,33.76423449
1,53.581,-125.37,-6717.449970000001,2870.9235610000005,15717.636900000001,-3.3534,5.4472,-18.26664048,11.245291560000002,29.671987839999996
1,53.373999999999995,-125.56,-6701.63944,2848.7838759999995,15765.313600000001,3.8022,16.46,62.584212,14.45672484,270.9316
1,35.766999999999996,-125.55,-4490.54685,1279.2782889999996,15762.8025,9.044,16.27,147.14588,81.793936,264.7129
1,35.714,-125.52,-4482.82128,1275.4897959999998,15755.2704,-3.1702,5.7744,-18.306002879999998,10.050168039999999,33.34369536
1,35.564,-125.44,-4461.14816,1264.798096,15735.193599999999,9.3819,-4.4992,-42.21104448,88.02004760999999,20.242800640000002
1,17.894000000000002,-125.39,-2243.72866,320.1952360000001,15722.6521,5.4572,-5.1941,-28.34524252,29.781031840000004,26.978674809999998
1,17.89,-125.63,-2247.5207,320.0521,15782.8969,-8.5099,6.3564,-54.092328359999996,72.41839801,40.40382096
1,17.94,-125.78,-2256.4932000000003,321.84360000000004,15820.608400000001,3.9737,16.434,65.3037858,15.79029169,270.07635600000003
1,0.221,-125.45,-27.72445,0.048841,15737.702500000001,-2.1263,16.488,-35.0584344,4.52115169,271.85414399999996
1,0.16873,-125.65,-21.2009245,0.0284698129,15787.9225,-3.7261,-5.3401,19.89774661,13.88382121,28.516668009999997
1,-17.592,-125.4,2206.0368,309.478464,15725.160000000002,-8.3755,-4.1453,34.71896015,70.14900025000001,17.183512089999997
1,-18.002,-125.63,2261.5912599999997,324.07200399999994,15782.8969,4.8948,5.7251,28.02321948,23.95906704,32.77677001
1,-17.918,-125.41,2247.09638,321.05472399999996,15727.668099999999,-8.7151,15.923,-138.7705373,75.95296800999999,253.541929
1,-53.49,-125.73,6725.2977,2861.1801,15808.0329,9.4028,16.153,151.88342839999999,88.41264783999999,260.919409
1,-53.24,-125.76,6695.4624,2834.4976,15815.5776,5.4861,-4.9472,-27.14083392,30.097293210000004,24.474787839999998
1,-35.479,-125.38,4448.3570199999995,1258.759441,15720.1444,-3.2123,5.7966,-18.620418179999998,10.318871289999999,33.60057156
1,-71.34,-125.8,8974.572,5089.395600000001,15825.64,5.2054,5.7478,29.91959812,27.09618916,33.03720484
1,-71.399,-125.48,8959.14652,5097.817201,15745.2304,9.118,16.102999999999998,146.82715399999998,83.13792400000001,259.3066089999999
1,-71.536,-125.45,8974.191200000001,5117.3992960000005,15737.702500000001,-2.3239,16.325,-37.937667499999996,5.40051121,266.50562499999995
1,-106.89,-93.147,9956.48283,11425.4721,8676.363609000002,4.9716,5.6896,28.28641536,24.716806559999995,32.37154816
1,-107.0,-93.176,9969.832,11449.0,8681.766976,-2.3225,16.319000000000003,-37.9008775,5.3940062499999994,266.3097610000001
1,-107.16,69.39399999999999,-7436.2610399999985,11483.265599999999,4815.527235999999,3.5288,-16.043,-56.6125384,12.45242944,257.37784899999997
1,-107.04,69.104,-7396.89216,11457.5616,4775.362816,-3.2138,5.8604,-18.83415352,10.32851044,34.344288160000005
1,-89.32700000000001,69.124,-6174.639548,7979.312929000002,4778.1273759999995,5.0317,5.8476,29.423368919999998,25.318004889999997,34.19442576
1,-89.036,68.983,-6141.970388000001,7927.409296,4758.654289000001,-8.3616,-4.2007,35.12457312,69.91635455999999,17.645880490000003
1,-124.92,69.067,-8627.849639999999,15605.0064,4770.250488999999,5.3777,-4.9501,-26.62015277,28.91965729,24.50349001
1,-124.63,69.061,-8607.07243,15532.6369,4769.421721000001,-2.0708,-16.113,33.3668004,4.288212640000001,259.628769
1,-53.711000000000006,69.351,-3724.9115610000003,2884.8715210000005,4809.5612009999995,-2.29,-15.944,36.51176,5.2441,254.21113600000004
1,-53.305,69.028,-3679.5375400000003,2841.423025,4764.864784000001,-8.6185,-4.2845,36.92596325,74.27854224999999,18.356940250000005
1,-53.406000000000006,69.059,-3688.1649540000003,2852.2008360000004,4769.145481,-2.1008,16.651,-34.9804208,4.41336064,277.255801
1,-71.296,69.109,-4927.195264,5083.119616000001,4776.053880999999,3.9896,16.526,65.9321296,15.916908159999998,273.108676
1,-35.548,69.258,-2461.983384,1263.6603040000002,4796.670563999999,9.1715,16.065,147.3401475,84.11641225,258.08422500000006
1,-35.51,68.976,-2449.33776,1260.9600999999998,4757.688576,-8.3868,6.5512,-54.94360415999999,70.33841423999999,42.918221439999996
1,-17.98,69.34,-1246.7332000000001,323.28040000000004,4808.0356,-3.6605,-5.0042,18.3178741,13.39926025,25.04201764
1,-17.589000000000002,68.946,-1212.6911940000002,309.3729210000001,4753.550916,9.1932,-4.2698,-39.25312536,84.51492623999998,18.23119204
1,-18.021,69.135,-1245.8818350000001,324.75644100000005,4779.648225000001,9.3939,15.912,149.47573680000002,88.24535721000001,253.19174400000003
1,17.811,68.919,1227.5163089999999,317.231721,4749.828560999999,-8.4373,-4.1368,34.90342264,71.18803129000001,17.11311424
1,17.754,69.281,1230.0148740000002,315.20451600000007,4799.856961,9.3893,-4.5432,-42.657467759999996,88.15895449000001,20.640666239999998
1,18.127,69.25399999999999,1255.3672579999998,328.588129,4796.116515999999,3.8372,-15.939,-61.1611308,14.724103840000001,254.05172100000001
1,17.698,69.01100000000001,1221.356678,313.219204,4762.518121000001,-8.6597,-15.82,136.99645400000003,74.99040409000001,250.2724
1,0.10885,69.244,7.5372094,0.011848322500000001,4794.731536,-8.6112,-15.689,135.1011168,74.15276544000001,246.144721
1,35.829,69.183,2478.757707,1283.717241,4786.287489000001,3.9699,-15.796,-62.7085404,15.76010601,249.51361599999998
1,35.836,69.329,2484.4740439999996,1284.2188959999999,4806.510240999999,8.9169,-4.448,-39.6623712,79.51110561,19.784704000000005
1,53.788999999999994,69.183,3721.284387,2893.2565209999993,4786.287489000001,5.1783,-4.9708,-25.740293639999997,26.81479089,24.708852639999996
1,53.38399999999999,69.355,3702.4473199999998,2849.8514559999994,4810.116025,-8.6137,16.198,-139.5247126,74.19582769,262.375204
1,53.765,69.11399999999999,3715.9142099999995,2890.675225,4776.7449959999985,3.7655,16.384,61.693951999999996,14.178990249999998,268.435456
1,71.467,69.083,4937.154761,5107.532089,4772.460889,-3.4202,5.5295,-18.911995899999997,11.69776804,30.575370249999995
1,71.54899999999999,69.149,4947.541800999999,5119.259400999999,4781.584201000001,9.2385,-4.4436,-41.052198600000004,85.34988225000001,19.74558096
1,71.309,69.032,4922.602887999999,5084.973481,4765.417023999999,9.3543,-15.468,-144.6923124,87.50292849,239.259024
1,107.17,69.369,7434.27573,11485.4089,4812.058161,3.5688,-16.178,-57.7360464,12.73633344,261.727684
1,107.25,69.137,7414.94325,11502.5625,4779.924769,0.22889,0.73864,0.1690673096,0.05239063210000001,0.5455890496
1,89.527,69.031,6180.138337,8015.083729,4765.278961000001,5.0051,5.7151,28.604647009999997,25.051026009999998,32.662368009999994
